epoch,acc,loss,lr,val_acc,val_loss
0,0.6952000260353088,248.54246904296875,0.0003000000142492354,0.6577181220054626,176.91223907470703
1,0.7039999961853027,127.64280544433593,0.0003000000142492354,0.6577181220054626,88.00521437327068
2,0.6944000124931335,62.336972766113284,0.0003000000142492354,0.6577181220054626,38.75455570220947
3,0.7960000038146973,28.470284442138674,0.0003000000142492354,0.6577181220054626,20.317108313242596
4,0.864799976348877,14.301304006958008,0.0003000000142492354,0.6295301914215088,10.276130239168802
5,0.8960000276565552,7.4582637069702145,0.0003000000142492354,0.6577181220054626,6.71457181374232
6,0.9071999788284302,4.351015982055664,0.0003000000142492354,0.6577181220054626,5.474756479263306
7,0.9128000140190125,2.7797722259521485,0.0003000000142492354,0.6577181220054626,5.8230743408203125
8,0.9168000221252441,1.9539704639434814,0.0003000000142492354,0.6577181220054626,4.539009521404902
9,0.909600019454956,1.5605468826293944,0.0003000000142492354,0.6577181220054626,2.6773129304250083
10,0.925599992275238,1.3354295574188233,0.0003000000142492354,0.6577181220054626,4.305942108233769
11,0.9287999868392944,1.1049200736999512,0.0003000000142492354,0.6577181220054626,4.797008256117503
12,0.9391999840736389,0.9526479830741882,0.0003000000142492354,0.655033528804779,1.950200468301773
13,0.9351999759674072,0.8796306060791016,0.0003000000142492354,0.6604026556015015,2.0542490830024085
14,0.9272000193595886,0.8578914513587952,0.0003000000142492354,0.6630872488021851,1.3319860249757767
15,0.9351999759674072,0.7750366928100586,0.0003000000142492354,0.6523489952087402,1.2768963774045308
16,0.9327999949455261,0.7572767768859864,0.0003000000142492354,0.6577181220054626,1.8025286843379338
17,0.9408000111579895,0.7310220555305481,0.0003000000142492354,0.6416107416152954,1.3514445225397747
18,0.9431999921798706,0.6759156684875488,0.0003000000142492354,0.6040268540382385,1.4831622739632924
19,0.9559999704360962,0.605272525215149,0.0001500000071246177,0.655033528804779,1.6404771382610004
20,0.9592000246047974,0.5487606586456298,0.0001500000071246177,0.6510066986083984,1.4395108371973038
21,0.9639999866485596,0.4996809934616089,0.0001500000071246177,0.62684565782547,1.6201339811086655
22,0.967199981212616,0.47659279708862307,7.500000356230885e-05,0.6510066986083984,1.7419006476799648
23,0.9656000137329102,0.45917430081367494,7.500000356230885e-05,0.6644295454025269,1.809039145708084
24,0.9711999893188477,0.43174208335876463,7.500000356230885e-05,0.6724832057952881,1.8174788678685825
