epoch,acc,loss,lr,val_acc,val_loss
0,0.6647999882698059,3.4327410967361183,0.0003000000142492354,0.6577181220054626,0.9441614312430223
1,0.7527999877929688,2.2168136100769043,0.0003000000142492354,0.6577181220054626,2.5813331653674445
2,0.8119999766349792,1.622928748321533,0.0003000000142492354,0.6577181220054626,4.362304200728734
3,0.8023999929428101,1.4704101902008058,0.0003000000142492354,0.6577181220054626,3.768949901064237
4,0.8263999819755554,1.3045816573900986,0.0001500000071246177,0.6577181220054626,4.090899924437205
5,0.8392000198364258,0.9762290618002415,0.0001500000071246177,0.6577181220054626,1.815678929289182
6,0.8375999927520752,0.8321479713439941,0.0001500000071246177,0.6577181220054626,2.902968888481458
7,0.8640000224113464,0.6628196031570435,7.500000356230885e-05,0.6577181220054626,3.41886176665624
8,0.8511999845504761,0.6721933949947357,7.500000356230885e-05,0.6577181220054626,2.9120257000128427
9,0.8375999927520752,0.6785079673767089,7.500000356230885e-05,0.6590604186058044,2.156610429286957
10,0.853600025177002,0.5668235583543777,3.7500001781154424e-05,0.6657717823982239,1.582910527785619
11,0.8543999791145325,0.5405721875548363,3.7500001781154424e-05,0.6604026556015015,1.8937302952011426
12,0.8543999791145325,0.5516041709005832,3.7500001781154424e-05,0.6604026556015015,2.200296108921369
13,0.8600000143051147,0.5331618913650513,1.8750000890577212e-05,0.6563758254051208,1.6840412095189095
14,0.8560000061988831,0.5559086225509644,1.8750000890577212e-05,0.6590604186058044,1.450945829351743
15,0.8575999736785889,0.5452660029530525,1.8750000890577212e-05,0.6604026556015015,1.4827804416418076
16,0.8551999926567078,0.5102626836776734,9.999999747378752e-06,0.6510066986083984,1.54241597900788
17,0.8687999844551086,0.47319292125701906,9.999999747378752e-06,0.6442952752113342,1.6770525127649307
18,0.8655999898910522,0.46609726815223695,9.999999747378752e-06,0.645637571811676,1.838508906463782
19,0.8632000088691711,0.5132936974823474,9.999999747378752e-06,0.653691291809082,1.9724973887205124
20,0.8664000034332275,0.4686866456031799,9.999999747378752e-06,0.6577181220054626,2.0040933713316917
21,0.8479999899864197,0.4949665142893791,9.999999747378752e-06,0.6577181220054626,2.123281796773275
22,0.8751999735832214,0.43889880516529084,9.999999747378752e-06,0.6590604186058044,2.128666495283445
23,0.8679999709129333,0.4380671869277954,9.999999747378752e-06,0.6617449522018433,1.9743247280518215
24,0.8575999736785889,0.46799801375865935,9.999999747378752e-06,0.6711409687995911,1.722897544503212
25,0.8672000169754028,0.4473262318611145,9.999999747378752e-06,0.6939597129821777,1.4305697418749332
26,0.8640000224113464,0.3873181269619614,9.999999747378752e-06,0.7208053469657898,1.1352972437938054
27,0.8456000089645386,0.5055483632087707,9.999999747378752e-06,0.7503355741500854,0.8988442334036032
28,0.8583999872207642,0.43808931953608987,9.999999747378752e-06,0.7744966149330139,0.6933088252941767
29,0.8623999953269958,0.45774195709228516,9.999999747378752e-06,0.809395968914032,0.5648469335089127
30,0.864799976348877,0.4693100709438324,9.999999747378752e-06,0.8322147727012634,0.45933786655465764
31,0.8640000224113464,0.4483203643798828,9.999999747378752e-06,0.8550335764884949,0.4001764580607414
32,0.8679999709129333,0.44746764452457427,9.999999747378752e-06,0.8711409568786621,0.3584386830528577
33,0.8543999791145325,0.46229884338378907,9.999999747378752e-06,0.8805369138717651,0.3314746245741844
34,0.8503999710083008,0.5014490340232849,9.999999747378752e-06,0.89127516746521,0.3132120793064435
35,0.8568000197410583,0.4695370150744915,9.999999747378752e-06,0.8899328708648682,0.3025961114714543
36,0.8655999898910522,0.4186667263031006,9.999999747378752e-06,0.8885905742645264,0.29878773757567006
37,0.8560000061988831,0.4866499109990895,9.999999747378752e-06,0.883221447467804,0.30350828388084966
38,0.8560000061988831,0.4426080841064453,9.999999747378752e-06,0.8872483372688293,0.2941710604354739
39,0.8575999736785889,0.4648884426116943,9.999999747378752e-06,0.8872483372688293,0.2996626043071349
40,0.8471999764442444,0.44722647333145144,9.999999747378752e-06,0.8859060406684875,0.29744303164382774
41,0.8704000115394592,0.42469707746505736,9.999999747378752e-06,0.8872483372688293,0.2977228344728549
42,0.871999979019165,0.37594883003234864,9.999999747378752e-06,0.8885905742645264,0.29843197638789815
43,0.8583999872207642,0.4447243434667587,9.999999747378752e-06,0.8872483372688293,0.2982582983871301
44,0.8600000143051147,0.43059283905029294,9.999999747378752e-06,0.8859060406684875,0.29793861663589877
45,0.8615999817848206,0.4644815315246582,9.999999747378752e-06,0.883221447467804,0.2895658261453112
46,0.8543999791145325,0.4161894656300545,9.999999747378752e-06,0.8805369138717651,0.29047522973269224
47,0.8664000034332275,0.3830914261817932,9.999999747378752e-06,0.8845637440681458,0.29151024390012026
48,0.8679999709129333,0.36295172191858294,9.999999747378752e-06,0.8885905742645264,0.3048264303555091
49,0.8791999816894531,0.3859316994667053,9.999999747378752e-06,0.8926174640655518,0.30520701967179775
50,0.8695999979972839,0.36749092490673063,9.999999747378752e-06,0.8899328708648682,0.29017706277469796
51,0.8655999898910522,0.39547254791259767,9.999999747378752e-06,0.8872483372688293,0.28815780067816377
52,0.8519999980926514,0.42067681200504303,9.999999747378752e-06,0.8791946172714233,0.2911638809988896
53,0.8759999871253967,0.3979510590881109,9.999999747378752e-06,0.8791946172714233,0.296956858287255
54,0.8759999871253967,0.38647980813980104,9.999999747378752e-06,0.8872483372688293,0.2984925868610541
55,0.848800003528595,0.4305745716094971,9.999999747378752e-06,0.8872483372688293,0.3025054732958476
56,0.876800000667572,0.3713836899280548,9.999999747378752e-06,0.8899328708648682,0.29655961816509563
57,0.8568000197410583,0.35842747797966,9.999999747378752e-06,0.8899328708648682,0.294333852827549
Test accuracy: 0.8926174640655518
