epoch,acc,loss,lr,val_acc,val_loss
0,0.6039999723434448,1.6000135085344314,0.0003000000142492354,0.6577181220054626,2.0399858951568604
1,0.6759999990463257,0.7653541555404663,0.0003000000142492354,0.6617449522018433,0.731101835767428
2,0.7623999714851379,0.6250052481889725,0.0003000000142492354,0.7731543779373169,0.548100812981526
3,0.8464000225067139,0.4527529810735956,0.0003000000142492354,0.8214765191078186,0.4287784214441975
4,0.8840000033378601,0.43272331421375276,0.0003000000142492354,0.8040268421173096,0.6634850824872652
5,0.9200000166893005,0.347035651562392,0.0003000000142492354,0.8684563636779785,0.471680517308414
6,0.9071999788284302,0.44796821231842043,0.0003000000142492354,0.6657717823982239,1.2693338965376217
7,0.9279999732971191,0.2684436693670228,0.0001500000071246177,0.7624161243438721,0.9250943313042322
8,0.9344000220298767,0.23036545639038086,0.0001500000071246177,0.8563758134841919,0.3868935101975997
9,0.8528000116348267,0.4548036952972412,0.0001500000071246177,0.7744966149330139,0.5832357878486315
10,0.9071999788284302,0.3016746837615967,0.0001500000071246177,0.8751677870750427,0.34277959757794935
11,0.9344000220298767,0.23834641380510557,0.0001500000071246177,0.8899328708648682,0.33233356196433306
12,0.9351999759674072,0.2348322985649109,0.0001500000071246177,0.899328887462616,0.3053021812811494
13,0.9336000084877014,0.2796005746364594,0.0001500000071246177,0.8979865908622742,0.3218050990253687
14,0.9440000057220459,0.17509837794303895,0.0001500000071246177,0.8013423085212708,0.5126907763381799
15,0.9279999732971191,0.2000084403038025,0.0001500000071246177,0.8845637440681458,0.2640474174792568
16,0.9503999948501587,0.14850669088363647,0.0001500000071246177,0.9033557176589966,0.24916457260648409
17,0.9495999813079834,0.17733408732116224,0.0001500000071246177,0.8711409568786621,0.40447973522047204
18,0.9559999704360962,0.145500750041008,0.0001500000071246177,0.6926174759864807,1.2892540817459424
19,0.9264000058174133,0.23593445625305176,0.0001500000071246177,0.7557047009468079,0.78901032730937
20,0.9495999813079834,0.14480626907348632,7.500000356230885e-05,0.8550335764884949,0.4291221809883912
21,0.9616000056266785,0.1549947170704603,7.500000356230885e-05,0.900671124458313,0.398000905290246
22,0.9679999947547913,0.1288995958328247,7.500000356230885e-05,0.883221447467804,0.4886066863934199
23,0.967199981212616,0.08095965611934662,3.7500001781154424e-05,0.8684563636779785,0.5974139372507731
24,0.972000002861023,0.10458966879844665,3.7500001781154424e-05,0.84429532289505,0.8129965756088495
25,0.972000002861023,0.10830803322680295,3.7500001781154424e-05,0.8523489832878113,0.8127447720617056
26,0.979200005531311,0.0863602627754212,1.8750000890577212e-05,0.8738254904747009,0.699811700421075
27,0.9760000109672546,0.09730587784741074,1.8750000890577212e-05,0.8966442942619324,0.5771065034593145
28,0.9728000164031982,0.07879040644764901,1.8750000890577212e-05,0.8939597606658936,0.5641648999104897
29,0.9824000000953674,0.045136782129108904,9.999999747378752e-06,0.8953019976615906,0.5762005125482877
30,0.9832000136375427,0.05942356441617012,9.999999747378752e-06,0.8979865908622742,0.5535845635458827
31,0.9887999892234802,0.04663725925087929,9.999999747378752e-06,0.8979865908622742,0.6019639022027453
32,0.9735999703407288,0.07810739682912826,9.999999747378752e-06,0.8966442942619324,0.6068792423854271
33,0.972000002861023,0.09792788622379303,9.999999747378752e-06,0.9020134210586548,0.5682825000258163
34,0.9768000245094299,0.05926818836927414,9.999999747378752e-06,0.8966442942619324,0.5915768726651246
35,0.9847999811172485,0.05933780419422546,9.999999747378752e-06,0.8966442942619324,0.6429031409012774
36,0.9775999784469604,0.07289029344692827,9.999999747378752e-06,0.900671124458313,0.571918653867518
37,0.9832000136375427,0.06717433353662491,9.999999747378752e-06,0.8979865908622742,0.5796075865315894
38,0.974399983882904,0.07994660123586654,9.999999747378752e-06,0.9020134210586548,0.5990588447311893
39,0.9815999865531921,0.06632875006199301,9.999999747378752e-06,0.9020134210586548,0.5511954754280547
40,0.9775999784469604,0.06975202618837356,9.999999747378752e-06,0.900671124458313,0.5490736048668623
41,0.9768000245094299,0.06782660448849201,9.999999747378752e-06,0.9033557176589966,0.557161955938985
42,0.9735999703407288,0.08876218656897544,9.999999747378752e-06,0.8926174640655518,0.6048683541206022
43,0.9807999730110168,0.08061097224652768,9.999999747378752e-06,0.9033557176589966,0.5320912472476872
44,0.9775999784469604,0.06246269106268883,9.999999747378752e-06,0.9020134210586548,0.5250329085198852
45,0.9760000109672546,0.0994048099398613,9.999999747378752e-06,0.9046980142593384,0.5301821273751557
46,0.9832000136375427,0.07027128898650407,9.999999747378752e-06,0.9033557176589966,0.5317285765583316
Test accuracy: 0.9046980142593384
