epoch,acc,loss,lr,val_acc,val_loss
0,0.6966115236282349,24.838828902248327,0.003000000026077032,0.6572580933570862,9.720009167989096
1,0.6840031743049622,6.007443881203942,0.003000000026077032,0.6572580933570862,4.13253057996432
2,0.7651694416999817,2.2650404518471636,0.003000000026077032,0.36021506786346436,1.5220883289972942
3,0.7691095471382141,1.1498141156772257,0.003000000026077032,0.3427419364452362,1.833239699403445
4,0.7943262457847595,0.9183635312426832,0.003000000026077032,0.3427419364452362,1.7277189294497173
5,0.8108747005462646,0.8534888092977405,0.003000000026077032,0.3427419364452362,1.1732451816399891
6,0.8258471488952637,0.7427717723463162,0.003000000026077032,0.6465053558349609,0.9224808464447657
7,0.7856580018997192,0.7780419673573981,0.003000000026077032,0.3427419364452362,1.0717794994513195
8,0.7754136919975281,0.7545248479050289,0.003000000026077032,0.3427419364452362,0.9528305704394976
9,0.7935382127761841,0.7165977547166853,0.003000000026077032,0.4099462330341339,0.8807132542133331
10,0.7620173096656799,0.7929856325341924,0.003000000026077032,0.6586021780967712,0.8845196043451627
11,0.7825059294700623,0.7325485104928343,0.003000000026077032,0.8306451439857483,0.8175338556369146
12,0.8124507665634155,0.6967693140790442,0.003000000026077032,0.6572580933570862,0.8078832551836967
13,0.7076438069343567,0.8196738098811878,0.003000000026077032,0.6572580933570862,0.8037039563059807
14,0.716312050819397,0.6825501238435531,0.003000000026077032,0.4650537669658661,0.7795215547084808
15,0.7864460349082947,0.6397427541003441,0.003000000026077032,0.44758063554763794,0.8371594001849493
16,0.7754136919975281,0.679705614316548,0.003000000026077032,0.34811827540397644,0.9482804164290428
17,0.6997635960578918,0.8084301758319774,0.003000000026077032,0.7567204236984253,0.8020516062776247
18,0.7391647100448608,0.6580417281628782,0.001500000013038516,0.34408602118492126,0.8195287783940634
19,0.8108747005462646,0.5769055211656764,0.001500000013038516,0.3427419364452362,0.849272313217322
20,0.8053585290908813,0.5718316650465777,0.001500000013038516,0.5779569745063782,0.7402746131022772
21,0.8148148059844971,0.5389933203786635,0.001500000013038516,0.3427419364452362,0.9746300503611565
22,0.8203309774398804,0.5409577905990836,0.001500000013038516,0.3427419364452362,0.9555485546588898
23,0.8416075706481934,0.507160660316852,0.001500000013038516,0.3427419364452362,1.0217761844396591
24,0.8148148059844971,0.516987290412446,0.000750000006519258,0.3427419364452362,1.0214448670546215
25,0.8313632607460022,0.5007955711643183,0.000750000006519258,0.3629032373428345,0.8842166711886724
26,0.839243471622467,0.48403705185656476,0.000750000006519258,0.46236559748649597,0.7756021420160929
27,0.8502758145332336,0.47816165856623666,0.000375000003259629,0.3427419364452362,0.9972043211261431
28,0.8534278869628906,0.46784048732384814,0.000375000003259629,0.4650537669658661,0.7829498747984568
29,0.8400315046310425,0.471942533837988,0.000375000003259629,0.5416666865348816,0.702347015341123
30,0.8455476760864258,0.4719979866834209,0.000375000003259629,0.448924720287323,0.8144908125201861
31,0.8534278869628906,0.45632676107381814,0.000375000003259629,0.6223118305206299,0.6493801673253378
